delta0,memory_gain,memory_decay,weight_phase,weight_centroid,weight_peak
-1.0,1.5,0.05,-0.3272163791299096,-0.1290538166938839,-0.8271407917727303
-0.666666666666667,1.5,0.05,-0.22017274488437502,-0.10458577666227344,-0.8226280092333467
-0.3333333333333335,1.5,0.05,-0.13667839868670098,-0.06129253860180166,-0.8334263050104087
0.0,1.5,0.05,-0.07193483334069381,0.04054028804789035,-0.9088523049853658
0.33333333333333304,1.5,0.05,-0.04311659746514116,0.02488957904095472,-0.8769696795284183
0.6666666666666661,1.5,0.05,-0.041997356390092,-0.011522245882911833,-0.8405644572165896
1.0,1.5,0.05,-0.06647286487300427,-0.041861229039363575,-0.8270944155787208
1.333333333333333,1.5,0.05,-0.11867159423148554,-0.05963735836355594,-0.8410631468695888
1.666666666666666,1.5,0.05,-0.20701262593574432,-0.06871460702709047,-0.8747902903704647
2.0,1.5,0.05,-0.34534083684492767,-0.08993437426198492,-0.896765527171963
2.333333333333333,1.5,0.05,-0.5400995910040058,-0.16372642674604365,-0.8397365986405632
2.666666666666666,1.5,0.05,-0.7545771049183592,-0.2984537565553703,-0.6519718633440341
3.0,1.5,0.05,-0.8985443550648209,-0.40715593989254906,-0.38836847210259035
3.333333333333333,1.5,0.05,-0.9079425707883543,-0.40261488942234147,-0.1446152663037409
3.666666666666666,1.5,0.05,-0.8030042334234151,-0.2947544302698459,0.040314373417343036
4.0,1.5,0.05,-0.6541191341062671,-0.1489312761317304,0.16790211058492022
-4.0,2.0,0.05,-0.47958485595975703,0.06765546528371828,0.37492297085112225
-3.6666666666666665,2.0,0.05,-0.5582588751707922,-0.0064103884585215085,0.35788002761326665
-3.3333333333333335,2.0,0.05,-0.7096879905146145,-0.14952664141132743,0.3091874371592783
-3.0,2.0,0.05,-0.8776128352373066,-0.305054274285501,0.1975968845402078
-2.666666666666667,2.0,0.05,-0.9734726012049519,-0.38133925787373857,-0.012420705190044817
-2.3333333333333335,2.0,0.05,-0.9490921386365887,-0.35064613110199194,-0.2874651432078604
-2.0,2.0,0.05,-0.8338315084541903,-0.27638958330411234,-0.5300329701695711
-1.666666666666667,2.0,0.05,-0.6827144413548756,-0.2136753768273791,-0.6872397706153736
-1.3333333333333335,2.0,0.05,-0.5331300416805022,-0.17361099313288236,-0.7675430947590807
-1.0,2.0,0.05,-0.4013168316530755,-0.14695342128949643,-0.8000523533312075
-0.666666666666667,2.0,0.05,-0.2908427004208953,-0.12075485971152625,-0.8122582333299078
-0.3333333333333335,2.0,0.05,-0.20037131793753707,-0.07879783653103581,-0.8311379339677278
0.0,2.0,0.05,-0.12691016999388266,0.013667939076305424,-0.9011627964559363
0.33333333333333304,2.0,0.05,-0.08557318181436505,0.010144255616241455,-0.881017335659626
0.6666666666666661,2.0,0.05,-0.0710969818555835,-0.015004451913767527,-0.8520668301186087
1.0,2.0,0.05,-0.08242806543979539,-0.03884157155153603,-0.8393987293504893
1.333333333333333,2.0,0.05,-0.12165452680354591,-0.0542929666118559,-0.849405565419162
1.666666666666666,2.0,0.05,-0.19612379762410664,-0.06323848853256649,-0.8773921943041583
2.0,2.0,0.05,-0.3181468177867225,-0.08268716998217765,-0.8972680801074142
2.333333333333333,2.0,0.05,-0.49436291837300883,-0.14777069917893595,-0.8504447137952135
2.666666666666666,2.0,0.05,-0.6947539371023748,-0.26845099473536493,-0.6880881386205832
3.0,2.0,0.05,-0.8412801500685076,-0.37299989040144943,-0.4508353035524904
3.333333333333333,2.0,0.05,-0.8733899282274762,-0.3834903533441558,-0.2195018463722344
3.666666666666666,2.0,0.05,-0.8006575817384284,-0.3008833233680066,-0.03244113158192176
4.0,2.0,0.05,-0.6791239524454847,-0.1765252852307762,0.10603524946598772
-4.0,0.0,0.1,-0.4545800430089632,0.032007623653219665,0.277028862337188
-3.6666666666666665,0.0,0.1,-0.6631273171668152,-0.16843490953301885,0.23309800989832596
-3.3333333333333335,0.0,0.1,-0.9050164046196043,-0.40750157027520995,0.13809274176020306
-3.0,0.0,0.1,-1.0468768744557597,-0.5457570358381623,-0.0658074788776335
-2.666666666666667,0.0,0.1,-0.9779239187064328,-0.4623574259059683,-0.40998939280404384
-2.3333333333333335,0.0,0.1,-0.7434454724691124,-0.257827444837185,-0.7427676797433256
-2.0,0.0,0.1,-0.49239658556537763,-0.12650182512221064,-0.8884753647615494
-1.666666666666667,0.0,0.1,-0.3030180007821191,-0.09186064088591464,-0.8820766147048312
-1.3333333333333335,0.0,0.1,-0.17554037269370154,-0.09252796022167406,-0.8273497680318342
-1.0,0.0,0.1,-0.0901213740024147,-0.08860001457140138,-0.7812969504738727
-0.666666666666667,0.0,0.1,-0.030655899833359902,-0.06231568248069998,-0.7665582235667279
-0.3333333333333335,0.0,0.1,0.01082852728347899,0.00862062596513227,-0.8099563032724061
0.0,0.0,0.1,0.04048967057875443,0.19283438268160788,-0.9867340538043979
0.33333333333333304,0.0,0.1,0.010138027841996373,0.008340796365207476,-0.810581728709219
0.6666666666666661,0.0,0.1,-0.031819982346837826,-0.06283939902383345,-0.7675951344069836
1.0,0.0,0.1,-0.09151651027830132,-0.08926566614063769,-0.7825687953987265
1.333333333333333,0.0,0.1,-0.1770103543648114,-0.0932462983672201,-0.8287537062291764
1.666666666666666,0.0,0.1,-0.30450949503942926,-0.09258210620328022,-0.8835621860300372
2.0,0.0,0.1,-0.4939267625807934,-0.12722451717069172,-0.889983300699008
2.333333333333333,0.0,0.1,-0.7450581276521797,-0.2586112828134453,-0.7441567595125733
2.666666666666666,0.0,0.1,-0.9796063160239669,-0.4632584545981191,-0.411065289132301
3.0,0.0,0.1,-1.048472900284187,-0.5466591791883969,-0.06651883931898844
3.333333333333333,0.0,0.1,-0.9063107744226616,-0.40817987341405887,0.13763604522400255
3.666666666666666,0.0,0.1,-0.6640204637231368,-0.16878867526810465,0.2327927033431831
4.0,0.0,0.1,-0.4551314885381096,0.03191396489383335,0.27681994409596083
-4.0,0.25,0.1,-0.4548308014853904,0.027439520331354984,0.2914134358610746
-3.6666666666666665,0.25,0.1,-0.6271445336331207,-0.1367556274925887,0.25365117068722265
-3.3333333333333335,0.25,0.1,-0.8586634946203416,-0.3628011864837929,0.16672450309183026
-3.0,0.25,0.1,-1.0186842098930036,-0.5171865024343874,-0.018745225541965414
-2.666666666666667,0.25,0.1,-0.9921117083777827,-0.4762925020239188,-0.33726206156138494
-2.3333333333333335,0.25,0.1,-0.7950564362511481,-0.30019172742835437,-0.6703661990050304
-2.0,0.25,0.1,-0.5528530239545533,-0.15952887171810973,-0.8520918257059003
-1.666666666666667,0.25,0.1,-0.3528732219305456,-0.10495378587523965,-0.8807128062247385
-1.3333333333333335,0.25,0.1,-0.21144637484321105,-0.09535697987694809,-0.8412131095468882
-1.0,0.25,0.1,-0.11528355248965498,-0.09034163308270424,-0.7961168134693299
-0.666666666666667,0.25,0.1,-0.048651309752907254,-0.0678427922272522,-0.775517964637072
-0.3333333333333335,0.25,0.1,-0.002032786433260798,-0.005542200581368413,-0.8068519839631076
0.0,0.25,0.1,0.03136263501363396,0.15671418862858139,-0.9566399446923213
0.33333333333333304,0.25,0.1,0.01332468806925059,0.03598536902695954,-0.8396723767073533
0.6666666666666661,0.25,0.1,-0.023868040185114084,-0.044394131635708406,-0.7824693418167253
1.0,0.25,0.1,-0.07929202941936833,-0.08074896157026179,-0.7838939196052105
1.333333333333333,0.25,0.1,-0.15932013786125418,-0.09067048905055534,-0.8217774835902406
1.666666666666666,0.25,0.1,-0.27832566910309475,-0.09197791812271752,-0.8734659116676765
2.0,0.25,0.1,-0.4552236415299467,-0.1206912659019691,-0.8880340315437777
2.333333333333333,0.25,0.1,-0.6933591207227549,-0.23387628650617406,-0.7708976986485695
2.666666666666666,0.25,0.1,-0.9293077715236553,-0.42308296681408164,-0.4755975231039276
3.0,0.25,0.1,-1.029206021490299,-0.5275234131673913,-0.13730332074768514
3.333333333333333,0.25,0.1,-0.9309168771533992,-0.43462484536697404,0.09434913821143862
3.666666666666666,0.25,0.1,-0.7136364632371668,-0.22224128987701142,0.21698178408690194
4.0,0.25,0.1,-0.501544194626566,-0.01909872142096433,0.2773407545217432
-4.0,0.5,0.1,-0.4583634775403428,0.02782631541051283,0.2957888920838072
-3.6666666666666665,0.5,0.1,-0.6048327056924454,-0.11181820458292856,0.2637092495458426
-3.3333333333333335,0.5,0.1,-0.8203472578789449,-0.32179572648748456,0.18567421709326515
-3.0,0.5,0.1,-0.9874087021992244,-0.48303838130726684,0.017174224017481615
-2.666666666666667,0.5,0.1,-0.9920560920961201,-0.4743255732921162,-0.2771701846670791
-2.3333333333333335,0.5,0.1,-0.8304987503537714,-0.3283673079177823,-0.6022296416595843
-2.0,0.5,0.1,-0.60548688138118,-0.19093723249076971,-0.8059130345335513
-1.666666666666667,0.5,0.1,-0.40359631591845513,-0.1237426539255482,-0.8653802600920866
-1.3333333333333335,0.5,0.1,-0.25198340629669846,-0.1031668069220116,-0.8459629835977011
-1.0,0.5,0.1,-0.1452513627555045,-0.09397876275964412,-0.8077929718306704
-0.666666666666667,0.5,0.1,-0.07038909534145632,-0.07278013390716187,-0.785327573163537
-0.3333333333333335,0.5,0.1,-0.01766870782824123,-0.01682342263301096,-0.8077831459101457
0.0,0.5,0.1,0.020201418557275773,0.12835440667234566,-0.9362398549103672
0.33333333333333304,0.5,0.1,0.012028311254889016,0.04612783931993518,-0.8532958653667986
0.6666666666666661,0.5,0.1,-0.018804870151166074,-0.02854321071450064,-0.7969517142533795
1.0,0.5,0.1,-0.06930367091681094,-0.06993808193139348,-0.7893314365367277
1.333333333333333,0.5,0.1,-0.144034542822629,-0.08551302287952267,-0.8186881557113064
1.666666666666666,0.5,0.1,-0.25554421132846344,-0.08992147530797288,-0.8655924719924065
2.0,0.5,0.1,-0.42148753424967866,-0.11545285626296556,-0.8843581852879769
2.333333333333333,0.5,0.1,-0.6472478542531548,-0.21489719663814927,-0.7885488217173714
2.666666666666666,0.5,0.1,-0.8802788570926172,-0.38865370535386246,-0.5266099920376683
3.0,0.5,0.1,-1.0007167676162356,-0.5019151860717341,-0.2042647158119591
3.333333333333333,0.5,0.1,-0.9394525438452507,-0.4423209646191003,0.03978779046080272
3.666666666666666,0.5,0.1,-0.7517359372607069,-0.25835720468801976,0.183623162348846
4.0,0.5,0.1,-0.5476146224018762,-0.06204930291059305,0.26039414784471127
-4.0,0.75,0.1,-0.46200969727578184,0.028080714883544765,0.3001527301418599
-3.6666666666666665,0.75,0.1,-0.5897110142037544,-0.09374772884734242,0.2722135285264805
-3.3333333333333335,0.75,0.1,-0.7895673263233114,-0.2882404224377961,0.2015539300691342
-3.0,0.75,0.1,-0.9577224759204654,-0.45052006793863664,0.047163641706200854
-2.666666666666667,0.75,0.1,-0.9847492306838571,-0.4648648882295018,-0.22621806215884488
-2.3333333333333335,0.75,0.1,-0.8540293766191163,-0.3459426231681927,-0.5402720267153032
-2.0,0.75,0.1,-0.6493509364307888,-0.21780066170616563,-0.7566603061308295
-1.666666666666667,0.75,0.1,-0.45207814631982335,-0.14477135319945833,-0.840850920225922
-1.3333333333333335,0.75,0.1,-0.29525398263313585,-0.1155716017574763,-0.8419586062939082
-1.0,0.75,0.1,-0.18014832892803082,-0.10137953657899736,-0.8144400397625429
-0.666666666666667,0.75,0.1,-0.09734383566691301,-0.07972125216752654,-0.793933204173939
-0.3333333333333335,0.75,0.1,-0.03801562314172783,-0.02808771973448517,-0.8108108104982688
0.0,0.75,0.1,0.005102240609804094,0.10366345479380736,-0.9223916107126273
0.33333333333333304,0.75,0.1,0.00593700744365222,0.04685304307218387,-0.8604829593708805
0.6666666666666661,0.75,0.1,-0.0177182920065667,-0.018315929052088155,-0.8086957228910383
1.0,0.75,0.1,-0.062429116502098564,-0.06018290688869506,-0.7961714296586576
1.333333333333333,0.75,0.1,-0.13153047084565,-0.0793279711867107,-0.818510232333514
1.666666666666666,0.75,0.1,-0.23595915889498872,-0.08664838781026583,-0.8602119317730178
2.0,0.75,0.1,-0.39202749435752876,-0.11060095226364247,-0.8805677694411416
2.333333333333333,0.75,0.1,-0.606221910710867,-0.19979788412327412,-0.800393954267673
2.666666666666666,0.75,0.1,-0.83410050918634,-0.3599759641357231,-0.566255725809482
3.0,0.75,0.1,-0.9678290365511457,-0.4762538176725173,-0.26231222466522475
3.333333333333333,0.75,0.1,-0.9361947983835215,-0.44099264209815736,-0.014517136733876779
3.666666666666666,0.75,0.1,-0.7770612606950995,-0.2831325636638044,0.14463150137040057
4.0,0.75,0.1,-0.586349994204086,-0.09855528671802202,0.23672156717817464
-4.0,1.0,0.1,-0.46553697747342093,0.028466356724631863,0.30450298324049346
-3.6666666666666665,1.0,0.1,-0.57885720749366,-0.07969848027677263,0.2797238641166255
-3.3333333333333335,1.0,0.1,-0.7642817378542686,-0.25999819858461914,0.21522426081495621
-3.0,1.0,0.1,-0.9300007626597656,-0.41987258080991824,0.07281856613849036
-2.666666666666667,1.0,0.1,-0.9725657855039971,-0.4503234543227837,-0.18214868295316963
-2.3333333333333335,1.0,0.1,-0.8673433930226553,-0.35414575716260516,-0.4839505621228789
-2.0,1.0,0.1,-0.6828845173584575,-0.237438684858167,-0.7067531798075145
-1.666666666666667,1.0,0.1,-0.49383712142695224,-0.16315793471366363,-0.8097826327488885
-1.3333333333333335,1.0,0.1,-0.33577981471612217,-0.12813862643905724,-0.8295989902803356
-1.0,1.0,0.1,-0.21488179719968248,-0.10936880632898059,-0.8142266634632782
-0.666666666666667,1.0,0.1,-0.12523514109948958,-0.08632202166496813,-0.7985140532289625
-0.3333333333333335,1.0,0.1,-0.05954668659441487,-0.037381176378221775,-0.8130860248345256
0.0,1.0,0.1,-0.011087471238405883,0.08394735773499779,-0.912256727019406
0.33333333333333304,1.0,0.1,-0.0023472382058446943,0.04433461303096363,-0.8643365298716168
0.6666666666666661,1.0,0.1,-0.019105780413058084,-0.011664129169512153,-0.8176734438985898
1.0,1.0,0.1,-0.05795747921999222,-0.05189644725095713,-0.8027983458966539
1.333333333333333,1.0,0.1,-0.12143045522569329,-0.07292863855454089,-0.8198642465753143
1.666666666666666,1.0,0.1,-0.21916293650197644,-0.08254650587434259,-0.8567783040217561
2.0,1.0,0.1,-0.36622412870489285,-0.10571252782353899,-0.8773140500999939
2.333333333333333,1.0,0.1,-0.5696775774507955,-0.1871108090574071,-0.8087664364379359
2.666666666666666,1.0,0.1,-0.7912736664456332,-0.33567273171673695,-0.597628262851477
3.0,1.0,0.1,-0.9333659093324046,-0.45195202086652575,-0.3120419927252671
3.333333333333333,1.0,0.1,-0.9251273369623594,-0.4345148017007799,-0.06575738179669144
3.666666666666666,1.0,0.1,-0.791859191365163,-0.2992391866216638,0.1034474870535915
4.0,1.0,0.1,-0.6168775434330169,-0.1281402703704452,0.20835178936632778
-4.0,1.5,0.1,-0.4725842057551391,0.029235263676800866,0.3131658947748996
-3.6666666666666665,1.5,0.1,-0.5654382395992736,-0.05948325106676817,0.2928836331455434
-3.3333333333333335,1.5,0.1,-0.7268135348360296,-0.2162473826037375,0.23792216898406965
-3.0,1.5,0.1,-0.8835175118823441,-0.36730930165298536,0.11452275008771748
-2.666666666666667,1.5,0.1,-0.9444023015013521,-0.41698776055766246,-0.11018475360780966
-2.3333333333333335,1.5,0.1,-0.877075855802798,-0.35498475910200145,-0.3877150072559207
-2.0,1.5,0.1,-0.7285542432450186,-0.261153328552692,-0.6127132958009198
-1.666666666666667,1.5,0.1,-0.5602977885898541,-0.19170557900534824,-0.7401249521603417
-1.3333333333333335,1.5,0.1,-0.4077674088566146,-0.15193932570702506,-0.789776549943096
-1.0,1.5,0.1,-0.2825858509682322,-0.12732044407389187,-0.798129538009337
-0.666666666666667,1.5,0.1,-0.1841745533988439,-0.10165299543859856,-0.795944205618339
-0.3333333333333335,1.5,0.1,-0.10848037844277954,-0.05600059830844502,-0.8122721780870259
0.0,1.5,0.1,-0.05051921506378913,0.049827890064507656,-0.8960050273752201
0.33333333333333304,1.5,0.1,-0.0282178610846334,0.03180982331409293,-0.8664206586436223
0.6666666666666661,1.5,0.1,-0.031931278253238105,-0.008561489435012747,-0.8296603493134701
1.0,1.5,0.1,-0.0588756903763158,-0.04270165617732207,-0.8142399265758162
1.333333333333333,1.5,0.1,-0.11079558004329007,-0.0638094996675863,-0.8248503082900482
1.666666666666666,1.5,0.1,-0.19551495257836593,-0.07561751445302708,-0.8542574620121992
2.0,1.5,0.1,-0.3260474355748186,-0.09756952630307421,-0.8734589051713115
2.333333333333333,1.5,0.1,-0.509815316440492,-0.16759201990959427,-0.8205444105214852
2.666666666666666,1.5,0.1,-0.7172522955613256,-0.2975280191683073,-0.6443835255417605
3.0,1.5,0.1,-0.8666273710162729,-0.409706925197695,-0.39176119190442826
3.333333333333333,1.5,0.1,-0.8909602089421662,-0.4151701039440795,-0.15601136904293827
3.666666666666666,1.5,0.1,-0.7996991712777592,-0.31486134025600904,0.02231371691042089
4.0,1.5,0.1,-0.6563510891111292,-0.1700183172380504,0.14491787296157582
-4.0,2.0,0.1,-0.4796214897890936,0.030001454145510104,0.3217789226195026
-3.6666666666666665,2.0,0.1,-0.5586100291276768,-0.045541109579096614,0.30454272664253135
-3.3333333333333335,2.0,0.1,-0.7013479648459213,-0.18413087220560984,0.25655820236139093
-3.0,2.0,0.1,-0.8476759562720408,-0.32508704379956005,0.14746188303464214
-2.666666666666667,2.0,0.1,-0.917182361957503,-0.38411220024635584,-0.053643438353477985
-2.3333333333333335,2.0,0.1,-0.8751759178263434,-0.34508486232922364,-0.30925664286257426
-2.0,2.0,0.1,-0.755098890931041,-0.2705395978365279,-0.529422146208619
-1.666666666666667,2.0,0.1,-0.6076600679650188,-0.20940850907175762,-0.6695113965878128
-1.3333333333333335,2.0,0.1,-0.4655461654097533,-0.1701924412717537,-0.7396658459229897
-1.0,2.0,0.1,-0.34230236754710147,-0.14341937479582037,-0.7676590821845863
-0.666666666666667,2.0,0.1,-0.24041548298451013,-0.11632494864349115,-0.7796134505087298
-0.3333333333333335,2.0,0.1,-0.15826823981974808,-0.07254487705994725,-0.8018890701054247
0.0,2.0,0.1,-0.09259325683127845,0.023176898872992333,-0.8786304158273821
0.33333333333333304,2.0,0.1,-0.05904003341912846,0.018187641668931418,-0.8616417412429926
0.6666666666666661,2.0,0.1,-0.05097411141431612,-0.010223234340521779,-0.8336280487528572
1.0,2.0,0.1,-0.06649541603755155,-0.037627753165856315,-0.8202129918003247
1.333333333333333,2.0,0.1,-0.10714879487468874,-0.05646995205100608,-0.8279074955774364
1.666666666666666,2.0,0.1,-0.17961831631475575,-0.06833237550339023,-0.8524487444757656
2.0,2.0,0.1,-0.2953556036289137,-0.08884373662106197,-0.8700658574952255
2.333333333333333,2.0,0.1,-0.46167043637963173,-0.15066879116442855,-0.8272208933396485
2.666666666666666,2.0,0.1,-0.65469708317245,-0.2664120709523096,-0.6763314436667153
3.0,2.0,0.1,-0.8044004414814017,-0.3727576931358085,-0.4511928239010451
3.333333333333333,2.0,0.1,-0.8488308097177629,-0.3914611481957656,-0.22975661471461423
3.666666666666666,2.0,0.1,-0.7886523750892369,-0.31617256833196644,-0.051119831308208546
4.0,2.0,0.1,-0.6733480859900319,-0.19410078184117718,0.08072591477570748
-4.0,0.0,0.15,-0.4851825245534952,-2.2510352277035955e-05,0.27394467617313856
-3.6666666666666665,0.0,0.15,-0.6980313395225562,-0.21034373579571913,0.2290488953777696
-3.3333333333333335,0.0,0.15,-0.9246731380052515,-0.4432905324159408,0.1316542674005324
-3.0,0.0,0.15,-1.0357097814287926,-0.5588460370003993,-0.07774177622606133
-2.666666666666667,0.0,0.15,-0.9427228722695118,-0.45759946063265333,-0.4196500809085212
-2.3333333333333335,0.0,0.15,-0.7075210637948537,-0.256175227593418,-0.7363099379729678
-2.0,0.0,0.15,-0.4684206946484721,-0.1321060630084723,-0.8716632248469864
-1.666666666666667,0.0,0.15,-0.29001485436205765,-0.09836582900988372,-0.8666685862121764
-1.3333333333333335,0.0,0.15,-0.16962123371193263,-0.09673025660743788,-0.8178768123115774
-1.0,0.0,0.15,-0.08852244899791463,-0.08987873077108306,-0.7781687216052429
-0.666666666666667,0.0,0.15,-0.03172833886884032,-0.06008213975437651,-0.7697971539046942
-0.3333333333333335,0.0,0.15,0.008415156053548423,0.01598733897992604,-0.82033653272097
0.0,0.0,0.15,0.038384662637073394,0.20747675968168663,-1.00493535670626
0.33333333333333304,0.0,0.15,0.007745236932567454,0.015718963738669524,-0.8209462920989966
0.6666666666666661,0.0,0.15,-0.032864217623187086,-0.06058852940564253,-0.7708120399790023
1.0,0.0,0.15,-0.08989266836218963,-0.09052781017732778,-0.7794184134513034
1.333333333333333,0.0,0.15,-0.17107292458186718,-0.09743693194081024,-0.8192593573331207
1.666666666666666,0.0,0.15,-0.2914924076907227,-0.09908231262869938,-0.8681321625719662
2.0,0.0,0.15,-0.4699359033056615,-0.13282910235272372,-0.8731500989836812
2.333333333333333,0.0,0.15,-0.7091134624415784,-0.2569590728219594,-0.7376885483503933
2.666666666666666,0.0,0.15,-0.9443880778778702,-0.4585019062253714,-0.4207339844176023
3.0,0.0,0.15,-1.0373139383683148,-0.5597704777721204,-0.07846828399231659
3.333333333333333,0.0,0.15,-0.9260094217239336,-0.4440178491689232,0.13118501636657465
3.666666666666666,0.0,0.15,-0.6989826088046639,-0.2107535406416516,0.22873261131467262
4.0,0.0,0.15,-0.48578431404391054,-0.00015803140838699002,0.273725574097042
-4.0,0.25,0.15,-0.484233879128089,-0.004933002481097368,0.286012672936206
-3.6666666666666665,0.25,0.15,-0.6609430885382099,-0.17803939630205307,0.24726259769461262
-3.3333333333333335,0.25,0.15,-0.8804331885431275,-0.40045535661997533,0.15810133771130896
-3.0,0.25,0.15,-1.0118151493313057,-0.5345265277908283,-0.03243810142757865
-2.666666666666667,0.25,0.15,-0.9588507487408842,-0.47397082789081113,-0.35001748198541655
-2.3333333333333335,0.25,0.15,-0.7555671477401544,-0.2963911530749514,-0.668812226987632
-2.0,0.25,0.15,-0.5222292059624467,-0.16208360822980866,-0.8377730575574385
-1.666666666666667,0.25,0.15,-0.33357081171225295,-0.11017913463924431,-0.8639875543550881
-1.3333333333333335,0.25,0.15,-0.2007016491670758,-0.09952797512351709,-0.8284924348489666
-1.0,0.25,0.15,-0.11014731747003395,-0.09196016376623614,-0.7893991997819705
-0.666666666666667,0.25,0.15,-0.04710106509136432,-0.06602553138096375,-0.7754056161096105
-0.3333333333333335,0.25,0.15,-0.0025689390344204666,0.0013105534235076412,-0.8142930007667981
0.0,0.25,0.15,0.03037893890610112,0.17102232053789024,-0.9728312727219639
0.33333333333333304,0.25,0.15,0.01141964362866346,0.04355353320360483,-0.8492849455765233
0.6666666666666661,0.25,0.15,-0.025103929603830438,-0.0419014143345306,-0.7857078329262766
1.0,0.25,0.15,-0.0783925834466396,-0.08171709581654102,-0.7812921709260193
1.333333333333333,0.25,0.15,-0.1546399330309297,-0.09447486706123917,-0.8132004227067025
1.666666666666666,0.25,0.15,-0.2673313559261916,-0.0981233807150666,-0.8590254880866544
2.0,0.25,0.15,-0.4343159027777706,-0.1266667318491444,-0.8711506848856779
2.333333333333333,0.25,0.15,-0.6610155231808892,-0.2342788415684423,-0.7613608574693577
2.666666666666666,0.25,0.15,-0.8951835684125851,-0.42013626373704616,-0.4798700405698084
3.0,0.25,0.15,-1.0133905614575558,-0.5377665055752183,-0.14627368227985027
3.333333333333333,0.25,0.15,-0.9424228035808222,-0.464509654815507,0.08776619309790826
3.666666666666666,0.25,0.15,-0.7420101140410867,-0.26009976979501825,0.21172124718678464
4.0,0.25,0.15,-0.5296962424887734,-0.05065198323990479,0.272562525125952
-4.0,0.5,0.15,-0.48639365564765097,-0.004880069907778386,0.28823774518880274
-3.6666666666666665,0.5,0.15,-0.6369855284903242,-0.15242170521873685,0.2552167060930312
-3.3333333333333335,0.5,0.15,-0.8428142700880553,-0.36033114811211214,0.17508905966422386
-3.0,0.5,0.15,-0.9838307069677033,-0.503723842788169,0.0019426318718533883
-2.666666666666667,0.5,0.15,-0.961579204813829,-0.47517200607300614,-0.29219813758650015
-2.3333333333333335,0.5,0.15,-0.7898617937546764,-0.3244443746286231,-0.6046730081042397
-2.0,0.5,0.15,-0.5701205366477912,-0.19136989662101403,-0.7948513400268356
-1.666666666666667,0.5,0.15,-0.37844077568467094,-0.12725597048712772,-0.8491524779969166
-1.3333333333333335,0.5,0.15,-0.2359616303278576,-0.10664401494100416,-0.8314080443407383
-1.0,0.5,0.15,-0.13590501874316058,-0.0955651242399276,-0.7981142873159535
-0.666666666666667,0.5,0.15,-0.06562167538653395,-0.07126016883114261,-0.7819572332221459
-0.3333333333333335,0.5,0.15,-0.015837549435175836,-0.010505437888928111,-0.8120669116199595
0.0,0.5,0.15,0.020778020065372976,0.14203342920240178,-0.9497811673570552
0.33333333333333304,0.5,0.15,0.011071314419480782,0.054168736087280726,-0.862051253879494
0.6666666666666661,0.5,0.15,-0.01980033927479965,-0.025659576623783358,-0.7999588759687103
1.0,0.5,0.15,-0.0687695349626253,-0.07065161750969615,-0.786919408417464
1.333333333333333,0.5,0.15,-0.14026970594400873,-0.0890476615894271,-0.8106934426116006
1.666666666666666,0.5,0.15,-0.24613568799388907,-0.09577821577184441,-0.8519571035537603
2.0,0.5,0.15,-0.4030612214839764,-0.12155205993676486,-0.8677482898165879
2.333333333333333,0.5,0.15,-0.6180009448637639,-0.21658051718035812,-0.7772526764903402
2.666666666666666,0.5,0.15,-0.8478208998184229,-0.3871574164591748,-0.5270311949335462
3.0,0.5,0.15,-0.9824317049028559,-0.51074195242277,-0.21016443800508494
3.333333333333333,0.5,0.15,-0.9449543936724634,-0.4680953356404206,0.03428926400451386
3.666666666666666,0.5,0.15,-0.7740024761135338,-0.29249220779101404,0.178245940174628
4.0,0.5,0.15,-0.5721620325601731,-0.09220109775181574,0.2547483472780717
-4.0,0.75,0.15,-0.4885528781570356,-0.004827388875124528,0.2904579355463645
-3.6666666666666665,0.75,0.15,-0.6199003485919208,-0.13353154303253706,0.26165823090670776
-3.3333333333333335,0.75,0.15,-0.8115027353453943,-0.32667964455741766,0.1890995322129414
-3.0,0.75,0.15,-0.955800140215771,-0.4730227154199834,0.030568514799069788
-2.666666666666667,0.75,0.15,-0.956206852842507,-0.4679911279053677,-0.24282031608287466
-2.3333333333333335,0.75,0.15,-0.8126519750377394,-0.3421229595196476,-0.5455302430423474
-2.0,0.75,0.15,-0.609893001462529,-0.2162371306864891,-0.7483191480275292
-1.666666666666667,0.75,0.15,-0.4209016921901636,-0.1458022488508756,-0.8255016792231574
-1.3333333333333335,0.75,0.15,-0.2728004273322337,-0.11696217001599506,-0.8261731997730313
-1.0,0.75,0.15,-0.16478741334240216,-0.10135884097855369,-0.8020865576264071
-0.666666666666667,0.75,0.15,-0.08728105053132756,-0.07693068409854223,-0.7872065688350973
-0.3333333333333335,0.75,0.15,-0.03172790762256,-0.020762266352547014,-0.8116369958077474
0.0,0.75,0.15,0.009176660876111142,0.1181784126584239,-0.9329199145399717
0.33333333333333304,0.75,0.15,0.007498499264550297,0.056387907805901596,-0.8678348335375425
0.6666666666666661,0.75,0.15,-0.017256548866357142,-0.014212873625557284,-0.8110623547938913
1.0,0.75,0.15,-0.061371998508626985,-0.06011685512345949,-0.7935729617523805
1.333333333333333,0.75,0.15,-0.12802649466242014,-0.08234623806168037,-0.8107314159415397
1.666666666666666,0.75,0.15,-0.2275749071989208,-0.0921190149777828,-0.8470928588910087
2.0,0.75,0.15,-0.37549260490000985,-0.11664740610696864,-0.864250475760757
2.333333333333333,0.75,0.15,-0.5795346125825286,-0.20227615406082303,-0.7880290879246212
2.666666666666666,0.75,0.15,-0.8033959514067184,-0.3595385071153936,-0.5639449028247447
